system:time_start,LST
"Aug 11, 2020",29.779
"Aug 12, 2020",
"Aug 13, 2020",29.813
"Aug 14, 2020",
"Aug 15, 2020",
"Aug 16, 2020",25.455
"Aug 17, 2020",
"Aug 18, 2020",
"Aug 19, 2020",
"Aug 20, 2020",
"Aug 21, 2020",
"Aug 22, 2020",23.35
"Aug 23, 2020",
"Aug 24, 2020",
"Aug 25, 2020",
"Aug 26, 2020",
"Aug 27, 2020",
"Aug 28, 2020",15.259
"Aug 29, 2020",29.692
"Aug 30, 2020",
"Aug 31, 2020",23.79
"Sep 1, 2020",
"Sep 2, 2020",
"Sep 3, 2020",29.668
"Sep 4, 2020",22.967
"Sep 5, 2020",31.268
"Sep 6, 2020",
"Sep 7, 2020",
"Sep 8, 2020",
"Sep 9, 2020",24.254
"Sep 10, 2020",
"Sep 11, 2020",
"Sep 12, 2020",29.326
"Sep 13, 2020",
"Sep 14, 2020",30.492
"Sep 15, 2020",23.531
"Sep 16, 2020",25.273
"Sep 17, 2020",27.322
"Sep 18, 2020",28.115
"Sep 19, 2020",29.034
"Sep 20, 2020",
"Sep 21, 2020",
"Sep 22, 2020",
"Sep 23, 2020",
"Sep 24, 2020",
"Sep 25, 2020",
"Sep 26, 2020",28.302
"Sep 27, 2020",26.347
"Sep 28, 2020",28.74
"Sep 29, 2020",
"Sep 30, 2020",30.332
"Oct 1, 2020",
"Oct 2, 2020",18.201
"Oct 3, 2020",24.74
"Oct 4, 2020",25.928
"Oct 5, 2020",27.516
"Oct 6, 2020",
