system:time_start,LST
"Aug 23, 2020",
"Aug 24, 2020",
"Aug 25, 2020",32.212
"Aug 26, 2020",
"Aug 27, 2020",
"Aug 28, 2020",
"Aug 29, 2020",33.597
"Aug 30, 2020",
"Aug 31, 2020",
"Sep 1, 2020",
"Sep 2, 2020",
"Sep 3, 2020",33.805
"Sep 4, 2020",
"Sep 5, 2020",32.55
"Sep 6, 2020",
"Sep 7, 2020",
"Sep 8, 2020",
"Sep 9, 2020",
"Sep 10, 2020",
"Sep 11, 2020",
"Sep 12, 2020",
"Sep 13, 2020",
"Sep 14, 2020",36.566
"Sep 15, 2020",
"Sep 16, 2020",
"Sep 17, 2020",
"Sep 18, 2020",
"Sep 19, 2020",
"Sep 20, 2020",
"Sep 21, 2020",
"Sep 22, 2020",
"Sep 23, 2020",
"Sep 24, 2020",
"Sep 25, 2020",
"Sep 26, 2020",
"Sep 27, 2020",27.63
"Sep 28, 2020",32.604
"Sep 29, 2020",
"Sep 30, 2020",
"Oct 1, 2020",
"Oct 2, 2020",
"Oct 3, 2020",
"Oct 4, 2020",
"Oct 5, 2020",
"Oct 6, 2020",
"Oct 7, 2020",
"Oct 8, 2020",
"Oct 9, 2020",
"Oct 10, 2020",
"Oct 11, 2020",34.654
"Oct 12, 2020",31.286
"Oct 13, 2020",
"Oct 14, 2020",33.666
"Oct 15, 2020",
"Oct 16, 2020",35.154
"Oct 17, 2020",
"Oct 18, 2020",
"Oct 19, 2020",
"Oct 20, 2020",31.91
"Oct 21, 2020",
"Oct 22, 2020",
"Oct 23, 2020",
"Oct 24, 2020",
"Oct 25, 2020",
"Oct 26, 2020",32.612
"Oct 27, 2020",32.796
"Oct 28, 2020",32.295
"Oct 29, 2020",30.541
"Oct 30, 2020",34.702
"Oct 31, 2020",
"Nov 1, 2020",33.649
"Nov 2, 2020",
"Nov 3, 2020",32.625
"Nov 4, 2020",31.935
"Nov 5, 2020",31.959
"Nov 6, 2020",33.964
"Nov 7, 2020",28.9
"Nov 8, 2020",34.063
"Nov 9, 2020",32.379
"Nov 10, 2020",33.102
"Nov 11, 2020",33.193
"Nov 12, 2020",34.709
"Nov 13, 2020",34.575
"Nov 14, 2020",31.521
"Nov 15, 2020",34.369
"Nov 16, 2020",
"Nov 17, 2020",32.161
"Nov 18, 2020",
"Nov 19, 2020",
"Nov 20, 2020",
